date,country,category,type,query_id,keyword,score
2025-03-02,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,13
2025-03-09,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,12
2025-03-16,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,15
2025-03-23,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,13
2025-03-30,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,18
2025-04-06,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,21
2025-04-13,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,26
2025-04-20,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,14
2025-04-27,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,16
2025-05-04,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,14
2025-05-11,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,15
2025-05-18,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,21
2025-05-25,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,13
2025-06-01,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,19
2025-06-08,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,16
2025-06-15,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,19
2025-06-22,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,19
2025-06-29,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,15
2025-07-06,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,10
2025-07-13,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,11
2025-07-20,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,10
2025-07-27,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,11
2025-08-03,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,19
2025-08-10,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,14
2025-08-17,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,11
2025-08-24,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,11
2025-08-31,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,13
2025-09-07,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,10
2025-09-14,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,13
2025-09-21,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,11
2025-09-28,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,10
2025-10-05,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,11
2025-10-12,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,14
2025-10-19,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,15
2025-10-26,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,47
2025-11-02,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,89
2025-11-09,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,89
2025-11-16,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,79
2025-11-23,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,94
2025-11-30,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,100
2025-12-07,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,82
2025-12-14,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,70
2025-12-21,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,40
2025-12-28,JP,cleanser_oil_control,baseline,cleanser_baseline,face wash,42
2023-12-31,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-01-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-01-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-01-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-01-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-02-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-02-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-02-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-02-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-03-03,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-03-10,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-03-17,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-03-24,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-03-31,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-04-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-04-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-04-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-04-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-05-05,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-05-12,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-05-19,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-05-26,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-06-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-06-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-06-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-06-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-06-30,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-07-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-07-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-07-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-07-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-08-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-08-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-08-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-08-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-09-01,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-09-08,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-09-15,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-09-22,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-09-29,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-10-06,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-10-13,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-10-20,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-10-27,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-11-03,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-11-10,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-11-17,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-11-24,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-12-01,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-12-08,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-12-15,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-12-22,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2024-12-29,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-01-05,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-01-12,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-01-19,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-01-26,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-02-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-02-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-02-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-02-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-03-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-03-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-03-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-03-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-03-30,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-04-06,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-04-13,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-04-20,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-04-27,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-05-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-05-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-05-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-05-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-06-01,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-06-08,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-06-15,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-06-22,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-06-29,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-07-06,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-07-13,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-07-20,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-07-27,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-08-03,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-08-10,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-08-17,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-08-24,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-08-31,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-09-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-09-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-09-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-09-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-10-05,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-10-12,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-10-19,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-10-26,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-11-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-11-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-11-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-11-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-11-30,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,28
2025-12-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-12-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-12-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2025-12-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,double cleansing,0
2023-12-31,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-01-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,29
2024-01-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-01-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-01-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-02-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-02-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-02-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-02-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-03-03,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-03-10,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-03-17,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-03-24,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-03-31,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-04-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,29
2024-04-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-04-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-04-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-05-05,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-05-12,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-05-19,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-05-26,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,35
2024-06-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-06-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-06-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-06-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-06-30,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-07-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-07-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-07-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-07-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-08-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-08-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-08-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-08-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-09-01,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-09-08,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-09-15,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-09-22,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-09-29,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-10-06,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-10-13,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-10-20,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-10-27,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-11-03,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-11-10,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-11-17,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-11-24,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-12-01,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-12-08,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-12-15,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-12-22,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2024-12-29,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-01-05,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-01-12,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-01-19,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-01-26,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-02-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-02-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-02-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-02-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-03-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-03-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-03-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-03-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-03-30,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-04-06,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-04-13,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,42
2025-04-20,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,27
2025-04-27,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-05-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-05-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-05-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-05-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-06-01,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-06-08,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-06-15,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-06-22,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-06-29,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-07-06,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-07-13,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-07-20,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-07-27,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-08-03,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,29
2025-08-10,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,31
2025-08-17,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-08-24,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-08-31,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-09-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-09-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-09-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-09-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-10-05,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-10-12,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-10-19,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-10-26,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,0
2025-11-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,73
2025-11-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,56
2025-11-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,44
2025-11-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,51
2025-11-30,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,66
2025-12-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,46
2025-12-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,48
2025-12-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,30
2025-12-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,micellar water,44
2023-12-31,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-01-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-01-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-01-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-01-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-02-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-02-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-02-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-02-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-03-03,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-03-10,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-03-17,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-03-24,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-03-31,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-04-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-04-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-04-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-04-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-05-05,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-05-12,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-05-19,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-05-26,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-06-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-06-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-06-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-06-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-06-30,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-07-07,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-07-14,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-07-21,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-07-28,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-08-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-08-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-08-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-08-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-09-01,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-09-08,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-09-15,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-09-22,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-09-29,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-10-06,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-10-13,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-10-20,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-10-27,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-11-03,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-11-10,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-11-17,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-11-24,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-12-01,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-12-08,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-12-15,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-12-22,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2024-12-29,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-01-05,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-01-12,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-01-19,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-01-26,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-02-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-02-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-02-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-02-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-03-02,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-03-09,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-03-16,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-03-23,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-03-30,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-04-06,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-04-13,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-04-20,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-04-27,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-05-04,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-05-11,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-05-18,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
2025-05-25,JP,cleanser_oil_control,subcategory,cleanser_subcategories,oil control cleanser,0
