year,code,trade_value_usd,net_weight_kg,country,iso3,iso_numeric,region
2020,251,1720346368.679,100417622.12,France,FRA,250.0,Europe
2020,258,4441623.472,181933.03,French Polynesia,PYF,258.0,Oceania
2020,266,2376363.334,1090400.9,Gabon,GAB,266.0,Africa
2020,268,39645786.81,2180115.57,Georgia,GEO,268.0,Asia
2020,270,235242.651,278854.544,Gambia,GMB,270.0,Africa
2020,275,21889372.67,841484.262,State of Palestine,PSE,275.0,Asia
2020,276,2249510084.278,124681772.336,Germany,DEU,276.0,Europe
2020,296,157228.222,50645.847,Kiribati,KIR,296.0,Oceania
2020,300,213928295.417,11601425.0,Greece,GRC,300.0,Europe
2020,308,1004574.525,170884.0,Grenada,GRD,308.0,North America
2020,320,54563419.0,7669267.115,Guatemala,GTM,320.0,North America
2020,328,2979960.707,630163.518,Guyana,GUY,328.0,Latin America
2020,340,17387270.04,2845459.59,Honduras,HND,340.0,North America
2020,344,7234181887.931,290174572.361,"China, Hong Kong SAR",HKG,344.0,East Asia
2020,348,230153706.0,0.0,Hungary,HUN,348.0,Europe
2020,352,23551842.844,810279.285,Iceland,ISL,352.0,Europe
2020,360,257133763.0,17456105.542,Indonesia,IDN,360.0,SE Asia
2020,364,14295678.0,144494.0,Iran,IRN,364.0,MENA
2020,372,301041134.327,12719293.927,Ireland,IRL,372.0,Europe
2020,376,124584000.0,4540396.687,Israel,ISR,376.0,MENA
2020,380,1035214064.302,72466109.0,Italy,ITA,380.0,Europe
2020,384,9619640.46,2951642.0,Côte d'Ivoire,CIV,384.0,Africa
2020,388,5757247.63,2052114.63,Jamaica,JAM,388.0,North America
2020,392,1402213179.383,42615131.0,Japan,JPN,392.0,East Asia
2020,398,113045262.067,14911793.903,Kazakhstan,KAZ,398.0,Asia
2020,400,48853491.949,1914217.189,Jordan,JOR,400.0,MENA
2020,404,9431602.17,3637673.653,Kenya,KEN,404.0,Africa
2020,410,883363713.0,26379579.474,Rep. of Korea,KOR,410.0,East Asia
2020,414,265986226.0,6361080.363,Kuwait,KWT,414.0,MENA
2020,417,10218878.0,3173221.962,Kyrgyzstan,KGZ,417.0,Asia
2020,418,4931114.51,1672637.784,Lao People's Dem. Rep.,LAO,418.0,Asia
2020,422,26293058.0,1136125.0,Lebanon,LBN,422.0,MENA
2020,426,3107198.889,2921700.294,Lesotho,LSO,426.0,Africa
2020,428,68818629.693,3977262.859,Latvia,LVA,428.0,Europe
2020,430,700418.32,862182.836,Liberia,LBR,430.0,Africa
2020,440,195653886.0,5463904.684,Lithuania,LTU,440.0,Europe
2020,442,76718023.026,7184960.316,Luxembourg,LUX,442.0,Europe
2020,446,2358494876.044,0.0,"China, Macao SAR",MAC,446.0,Asia
2020,450,2408564.238,1030014.79,Madagascar,MDG,450.0,Africa
2020,454,3218030.315,2971878.535,Malawi,MWI,454.0,Africa
2020,458,348982367.844,48342793.67,Malaysia,MYS,458.0,SE Asia
2020,462,6917682.625,3014009.369,Maldives,MDV,462.0,Asia
2020,466,11684279.931,11983355.4,Mali,MLI,466.0,Africa
2020,470,14736329.527,732338.914,Malta,MLT,470.0,Europe
2020,478,1165004.689,3919485.75,Mauritania,MRT,478.0,Africa
2020,480,14412467.298,1178169.0,Mauritius,MUS,480.0,Africa
2020,484,484922609.0,0.0,Mexico,MEX,484.0,North America
2020,490,852048575.073,21921240.23,"Other Asia, nes",S19,,Other
2020,496,17000576.77,1184118.918,Mongolia,MNG,496.0,East Asia
2020,498,20755688.0,1090006.471,Rep. of Moldova,MDA,498.0,Europe
2020,499,12953784.685,1083157.15,Montenegro,MNE,499.0,Europe
2020,500,50515.223,4516.975,Montserrat,MSR,500.0,North America
2020,504,87401753.4,7442435.342,Morocco,MAR,504.0,Africa
2020,508,2413965.683,,Mozambique,MOZ,508.0,Africa
2020,512,83262933.989,7727427.293,Oman,OMN,512.0,Asia
2020,516,29026033.674,8053028.204,Namibia,NAM,516.0,Africa
2020,524,25885559.91,1154070.817,Nepal,NPL,524.0,Asia
2020,528,994098067.103,73177203.0,Netherlands,NLD,528.0,Europe
2020,531,5677260.356,862755.027,Curaçao,CUW,531.0,North America
2020,533,4267974.165,322973.48,Aruba,ABW,533.0,North America
2020,554,194106768.296,7250381.026,New Zealand,NZL,554.0,Oceania
2020,558,15689048.3,3096824.9,Nicaragua,NIC,558.0,North America
2020,562,1044784.18,2977546.0,Niger,NER,562.0,Africa
2020,566,38503389.454,30206057.22,Nigeria,NGA,566.0,Africa
2020,579,299520863.786,9528652.0,Norway,NOR,578.0,Europe
2020,586,19425454.591,0.0,Pakistan,PAK,586.0,South Asia
2020,591,90917674.0,4452813.957,Panama,PAN,591.0,North America
2020,598,1792269.241,136768.34,Papua New Guinea,PNG,598.0,Oceania
2020,600,18013468.0,1851463.0,Paraguay,PRY,600.0,Latin America
2020,604,93624529.18,8971813.5,Peru,PER,604.0,Latin America
2020,608,135461223.0,23055341.62,Philippines,PHL,608.0,SE Asia
2020,616,1020514873.0,61785986.761,Poland,POL,616.0,Europe
2020,620,226542504.73,16079281.868,Portugal,PRT,620.0,Europe
2020,626,1312291.29,718771.383,Timor-Leste,TLS,,Other
2020,634,117569331.782,6631046.05,Qatar,QAT,634.0,MENA
2020,642,230595768.84,16216342.805,Romania,ROU,642.0,Europe
2020,643,1015588682.615,60838020.568,Russian Federation,RUS,643.0,Europe
2020,646,8388388.72,3977831.69,Rwanda,RWA,646.0,Africa
2020,662,1337319.39,222185.023,Saint Lucia,LCA,662.0,North America
2020,670,644632.98,100326.2,Saint Vincent and the Grenadines,VCT,670.0,North America
2020,678,108290.678,44082.81,Sao Tome and Principe,STP,678.0,Africa
2020,682,619040753.324,48624107.173,Saudi Arabia,SAU,682.0,MENA
2020,686,7329230.119,6489043.0,Senegal,SEN,686.0,Africa
2020,688,67913735.0,4826234.299,Serbia,SRB,688.0,Europe
2020,690,911584.854,181642.626,Seychelles,SYC,690.0,Africa
2020,699,138216250.377,8183881.871,India,IND,356.0,South Asia
2020,702,2892576145.963,108717174.737,Singapore,SGP,702.0,SE Asia
2020,703,181192045.869,16986732.181,Slovakia,SVK,703.0,Europe
2020,704,175625135.93,6357877.171,Viet Nam,VNM,704.0,SE Asia
2020,705,92732340.2,4164408.131,Slovenia,SVN,705.0,Europe
2020,710,154992510.788,31407400.58,South Africa,ZAF,710.0,Africa
2020,716,6043947.35,4997506.11,Zimbabwe,ZWE,716.0,Africa
2020,724,969456275.481,62983135.257,Spain,ESP,724.0,Europe
2020,740,1353300.332,773726.8,Suriname,SUR,740.0,Latin America
2020,748,5788302.71,2066909.441,Eswatini,SWZ,748.0,Africa
2020,752,437189714.248,19671909.526,Sweden,SWE,752.0,Europe
2020,757,531601711.042,0.0,Switzerland,CHE,756.0,Europe
2020,762,2410850.0,387740.046,Tajikistan,TJK,762.0,Asia
2020,764,615472982.548,23846006.945,Thailand,THA,764.0,SE Asia
2020,768,3999218.866,3419384.0,Togo,TGO,768.0,Africa
2020,776,139438.894,5143.511,Tonga,TON,776.0,Oceania
2020,780,15158708.132,1765322.385,Trinidad and Tobago,TTO,780.0,North America
2020,784,797467225.159,64667544.13,United Arab Emirates,ARE,784.0,MENA
2020,788,32739188.67,1530862.0,Tunisia,TUN,788.0,Africa
2020,792,255680645.0,19527105.0,Türkiye,TUR,792.0,MENA
2020,800,11475232.0,7200265.0,Uganda,UGA,800.0,Africa
2020,804,211066637.31,14906672.785,Ukraine,UKR,804.0,Europe
2020,807,16975052.58,1037394.276,North Macedonia,MKD,807.0,Europe
2020,818,51551508.208,1856929.451,Egypt,EGY,818.0,MENA
2020,826,2029566866.176,154453086.419,United Kingdom,GBR,826.0,Europe
2020,834,7058077.57,5383337.309,United Rep. of Tanzania,TZA,834.0,Africa
2020,842,4488306216.0,318167025.0,USA,USA,840.0,North America
2020,854,2627964.22,9027212.0,Burkina Faso,BFA,854.0,Africa
2020,858,17279466.51,1681414.524,Uruguay,URY,858.0,Latin America
2020,860,14650745.32,2390762.493,Uzbekistan,UZB,860.0,Asia
2020,894,7130915.31,,Zambia,ZMB,894.0,Africa
2021,8,21885607.848,0.0,Albania,ALB,8.0,Europe
2021,20,36345677.807,810969.84,Andorra,AND,20.0,Europe
2021,24,10698645.021,,Angola,AGO,24.0,Africa
2021,28,1333001.291,231957.574,Antigua and Barbuda,ATG,28.0,North America
2021,31,36027869.47,2633141.036,Azerbaijan,AZE,31.0,Asia
2021,32,113013299.52,11214208.589,Argentina,ARG,32.0,Latin America
2021,36,925327816.673,0.0,Australia,AUS,36.0,Oceania
2021,40,483830820.531,23298697.339,Austria,AUT,40.0,Europe
2021,44,6842929.0,620940.591,Bahamas,BHS,44.0,North America
2021,48,44431585.503,3038440.683,Bahrain,BHR,48.0,Asia
2021,51,15341825.64,,Armenia,ARM,51.0,Asia
2021,52,5029689.0,967041.149,Barbados,BRB,52.0,North America
2021,56,1221240325.554,77625030.97,Belgium,BEL,56.0,Europe
2021,60,4511440.25,299086.29,Bermuda,BMU,60.0,North America
2021,68,27632065.1,2835102.0,Bolivia (Plurinational State of),BOL,68.0,Latin America
2021,70,50200550.48,3386510.682,Bosnia Herzegovina,BIH,70.0,Europe
2021,72,31174000.671,6791510.002,Botswana,BWA,72.0,Africa
2021,76,183051317.0,10872040.427,Brazil,BRA,76.0,Latin America
2021,84,1242425.75,295769.255,Belize,BLZ,84.0,North America
2021,96,12997736.56,1154046.752,Brunei Darussalam,BRN,96.0,Asia
2021,100,103219613.762,5343306.56,Bulgaria,BGR,100.0,Europe
2021,104,29071013.875,5261937.054,Myanmar,MMR,104.0,SE Asia
2021,108,4948379.411,2587338.787,Burundi,BDI,108.0,Africa
2021,112,88363600.0,6898710.556,Belarus,BLR,112.0,Europe
2021,116,18947400.2,2984496.33,Cambodia,KHM,116.0,SE Asia
2021,120,3233496.69,2568494.21,Cameroon,CMR,120.0,Africa
2021,124,1576099291.533,51706457.327,Canada,CAN,124.0,North America
2021,132,1077939.267,381968.0,Cabo Verde,CPV,132.0,Africa
2021,136,10045381.146,354197.375,Cayman Isds,CYM,136.0,North America
2021,140,124434.448,296390.0,Central African Rep.,CAF,140.0,Africa
2021,144,8671346.614,600198.92,Sri Lanka,LKA,144.0,South Asia
2021,152,311008595.9,31168627.115,Chile,CHL,152.0,Latin America
