year,exporter,exporter_iso3,importer,importer_iso3,trade_value_usd
2021,France,FRA,Albania,ALB,1004759.732
2021,France,FRA,Algeria,DZA,34046256.262
2021,France,FRA,Andorra,AND,7228062.186
2021,France,FRA,Angola,AGO,865018.173
2021,France,FRA,Antigua and Barbuda,ATG,1793.91
2021,France,FRA,Azerbaijan,AZE,5955390.745
2021,France,FRA,Argentina,ARG,26934219.617
2021,France,FRA,Australia,AUS,116376257.359
2021,France,FRA,Austria,AUT,43601728.487
2021,France,FRA,Bahamas,BHS,14805.342
2021,France,FRA,Bahrain,BHR,5213149.14
2021,France,FRA,Bangladesh,BGD,1127298.144
2021,France,FRA,Armenia,ARM,1972610.681
2021,France,FRA,Belgium,BEL,231014649.504
2021,France,FRA,Bermuda,BMU,119140.4
2021,France,FRA,Bhutan,BTN,4589.945
2021,France,FRA,Bolivia (Plurinational State of),BOL,1872982.401
2021,France,FRA,Bosnia Herzegovina,BIH,878423.306
2021,France,FRA,Botswana,BWA,764.99
2021,France,FRA,Brazil,BRA,46361503.49
2021,France,FRA,Belize,BLZ,1200.046
2021,France,FRA,Br. Virgin Isds,VGB,154204.128
2021,France,FRA,Brunei Darussalam,BRN,21185.598
2021,France,FRA,Bulgaria,BGR,21484136.329
2021,France,FRA,Myanmar,MMR,1606664.569
2021,France,FRA,Burundi,BDI,104807.52
2021,France,FRA,Belarus,BLR,3538530.548
2021,France,FRA,Cambodia,KHM,2897493.119
2021,France,FRA,Cameroon,CMR,3526873.952
2021,France,FRA,Canada,CAN,159781164.743
2021,France,FRA,Cabo Verde,CPV,778.191
2021,France,FRA,Cayman Isds,CYM,93205.362
2021,France,FRA,Central African Rep.,CAF,72656.351
2021,France,FRA,Sri Lanka,LKA,348799.593
2021,France,FRA,Chad,TCD,295915.578
2021,France,FRA,Chile,CHL,49076070.487
2021,France,FRA,China,CHN,1927178016.204
2021,France,FRA,Colombia,COL,18796145.93
2021,France,FRA,Comoros,COM,122073.203
2021,France,FRA,Congo,COG,2060032.151
2021,France,FRA,Dem. Rep. of the Congo,COD,635481.511
2021,France,FRA,Costa Rica,CRI,2270963.675
2021,France,FRA,Croatia,HRV,31999497.845
2021,France,FRA,Cuba,CUB,1727.801
2021,France,FRA,Cyprus,CYP,10427832.602
2021,France,FRA,Czechia,CZE,81245362.183
2021,France,FRA,Benin,BEN,1586980.703
2021,France,FRA,Denmark,DNK,86537486.102
2021,France,FRA,Dominica,DMA,42241.758
2021,France,FRA,Dominican Rep.,DOM,3145632.509
2021,France,FRA,Ecuador,ECU,4350567.22
2021,France,FRA,El Salvador,SLV,936199.094
2021,France,FRA,Equatorial Guinea,GNQ,134045.493
2021,France,FRA,Ethiopia,ETH,396751.797
2021,France,FRA,Eritrea,ERI,2552.325
2021,France,FRA,Estonia,EST,8329472.591
2021,France,FRA,Faroe Isds,FRO,12609.144
2021,France,FRA,Fiji,FJI,19324.872
2021,France,FRA,Finland,FIN,13446479.818
2021,France,FRA,French Polynesia,PYF,4680273.354
2021,France,FRA,Djibouti,DJI,848405.424
2021,France,FRA,Gabon,GAB,2336534.657
2021,France,FRA,Georgia,GEO,11645231.914
2021,France,FRA,Gambia,GMB,68965.65
2021,France,FRA,State of Palestine,PSE,623945.251
2021,France,FRA,Germany,DEU,719340474.974
2021,France,FRA,Ghana,GHA,1621638.977
2021,France,FRA,Gibraltar,GIB,287483.443
2021,France,FRA,Greece,GRC,77744890.138
2021,France,FRA,Grenada,GRD,500.239
2021,France,FRA,Guam,GUM,59100.462
2021,France,FRA,Guatemala,GTM,1952232.334
2021,France,FRA,Guinea,GIN,747461.671
2021,France,FRA,Guyana,GUY,142.755
2021,France,FRA,Haiti,HTI,384451.94
2021,France,FRA,Holy See (Vatican City State),VAT,207644.024
2021,France,FRA,Honduras,HND,1049445.511
2021,France,FRA,"China, Hong Kong SAR",HKG,465915800.618
2021,France,FRA,Hungary,HUN,15416852.293
2021,France,FRA,Iceland,ISL,2235151.608
2021,France,FRA,Indonesia,IDN,5215766.341
2021,France,FRA,Iran,IRN,4229666.847
2021,France,FRA,Iraq,IRQ,11428052.289
2021,France,FRA,Ireland,IRL,28124189.109
2021,France,FRA,Israel,ISR,59241305.382
2021,France,FRA,Italy,ITA,630850346.789
2021,France,FRA,Côte d'Ivoire,CIV,5483121.398
2021,France,FRA,Jamaica,JAM,49218.505
2021,France,FRA,Japan,JPN,214075686.898
2021,France,FRA,Kazakhstan,KAZ,12815552.823
2021,France,FRA,Jordan,JOR,12550352.485
2021,France,FRA,Kenya,KEN,360264.342
2021,France,FRA,Rep. of Korea,KOR,313615639.836
2021,France,FRA,Kuwait,KWT,31589095.711
2021,France,FRA,Kyrgyzstan,KGZ,351589.595
2021,France,FRA,Lao People's Dem. Rep.,LAO,152704.617
2021,France,FRA,Lebanon,LBN,14303498.072
2021,France,FRA,Latvia,LVA,12269272.489
2021,France,FRA,Libya,LBY,5675380.643
2021,France,FRA,Lithuania,LTU,17330415.266
2021,France,FRA,Luxembourg,LUX,15010028.701
2021,France,FRA,"China, Macao SAR",MAC,2690597.724
2021,France,FRA,Madagascar,MDG,1467794.248
2021,France,FRA,Malaysia,MYS,17346146.663
2021,France,FRA,Maldives,MDV,971742.123
2021,France,FRA,Mali,MLI,1185193.907
2021,France,FRA,Malta,MLT,9311699.848
2021,France,FRA,Mauritania,MRT,1802392.614
2021,France,FRA,Mauritius,MUS,14478945.975
2021,France,FRA,Mexico,MEX,118842691.238
2021,France,FRA,"Other Asia, nes",S19,91663404.774
2021,France,FRA,Mongolia,MNG,2334973.835
2021,France,FRA,Rep. of Moldova,MDA,2150275.897
2021,France,FRA,Montenegro,MNE,457128.235
2021,France,FRA,Montserrat,MSR,286.088
2021,France,FRA,Morocco,MAR,41521472.129
2021,France,FRA,Mozambique,MOZ,189275.467
2021,France,FRA,Oman,OMN,4211551.945
2021,France,FRA,Nepal,NPL,65204.813
2021,France,FRA,Netherlands,NLD,123477547.988
2021,France,FRA,Curaçao,CUW,575674.176
2021,France,FRA,Aruba,ABW,223674.147
2021,France,FRA,Saint Maarten,SXM,408474.04
2021,France,FRA,Bonaire,BES,195.951
2021,France,FRA,New Caledonia,NCL,6596015.409
2021,France,FRA,Vanuatu,VUT,74136.84
2021,France,FRA,New Zealand,NZL,6131781.975
2021,France,FRA,Nicaragua,NIC,140776.426
2021,France,FRA,Niger,NER,210861.642
2021,France,FRA,Nigeria,NGA,8025679.877
2021,France,FRA,"Other Africa, nes",F19,2674.874
2021,France,FRA,Norway,NOR,12949750.269
2021,France,FRA,Pakistan,PAK,1032777.849
2021,France,FRA,Panama,PAN,20270501.905
2021,France,FRA,Paraguay,PRY,2398017.47
2021,France,FRA,Peru,PER,12296205.694
2021,France,FRA,Philippines,PHL,3750525.886
2021,France,FRA,Poland,POL,173910494.585
2021,France,FRA,Portugal,PRT,68147113.092
2021,France,FRA,Guinea-Bissau,GNB,84639.964
2021,France,FRA,Qatar,QAT,25287628.727
2021,France,FRA,Romania,ROU,50991709.476
2021,France,FRA,Russian Federation,RUS,218269950.273
2021,France,FRA,Rwanda,RWA,477261.844
2021,France,FRA,Saint Barthélemy,BLM,1577985.84
2021,France,FRA,Anguilla,AIA,177.291
2021,France,FRA,Saint Pierre and Miquelon,SPM,233269.098
2021,France,FRA,Saint Vincent and the Grenadines,VCT,8452.415
2021,France,FRA,San Marino,SMR,141299.511
2021,France,FRA,Saudi Arabia,SAU,70629458.813
2021,France,FRA,Senegal,SEN,7638122.094
2021,France,FRA,Serbia,SRB,11301362.098
2021,France,FRA,Seychelles,SYC,423615.769
2021,France,FRA,Sierra Leone,SLE,22059.982
2021,France,FRA,India,IND,17737876.264
2021,France,FRA,Singapore,SGP,1208230709.453
2021,France,FRA,Slovakia,SVK,13601493.559
2021,France,FRA,Viet Nam,VNM,86367924.234
2021,France,FRA,Slovenia,SVN,6139815.404
2021,France,FRA,Somalia,SOM,194361.072
2021,France,FRA,South Africa,ZAF,32320314.089
2021,France,FRA,Zimbabwe,ZWE,992.16
2021,France,FRA,Spain,ESP,530516729.458
2021,France,FRA,Sudan,SDN,20768.726
2021,France,FRA,Suriname,SUR,181.526
2021,France,FRA,Sweden,SWE,107659239.427
2021,France,FRA,Switzerland,CHE,147054537.412
2021,France,FRA,Tajikistan,TJK,76424.838
2021,France,FRA,Thailand,THA,28043088.258
2021,France,FRA,Togo,TGO,1986109.006
2021,France,FRA,Trinidad and Tobago,TTO,35777.271
2021,France,FRA,United Arab Emirates,ARE,195799353.36
2021,France,FRA,Tunisia,TUN,18190005.487
2021,France,FRA,Türkiye,TUR,98524945.253
2021,France,FRA,Turkmenistan,TKM,61787.945
2021,France,FRA,Turks and Caicos Isds,TCA,321.182
2021,France,FRA,Uganda,UGA,279033.459
2021,France,FRA,Ukraine,UKR,51926300.517
2021,France,FRA,North Macedonia,MKD,1056999.333
2021,France,FRA,Egypt,EGY,21391116.177
2021,France,FRA,United Kingdom,GBR,482104307.151
2021,France,FRA,United Rep. of Tanzania,TZA,13569.924
2021,France,FRA,USA,USA,936769848.891
2021,France,FRA,Burkina Faso,BFA,1156145.142
2021,France,FRA,Uruguay,URY,7782377.711
2021,France,FRA,Uzbekistan,UZB,2108214.078
2021,France,FRA,Venezuela,VEN,235628.674
2021,France,FRA,Wallis and Futuna Isds,WLF,59694.975
2021,France,FRA,Yemen,YEM,265512.091
2021,France,FRA,"Areas, nes",_X ,449724.602
2022,France,FRA,Afghanistan,AFG,891277.038
2022,France,FRA,Albania,ALB,926864.968
2022,France,FRA,Algeria,DZA,13746716.51
2022,France,FRA,Andorra,AND,7569039.863
2022,France,FRA,Angola,AGO,1911404.004
2022,France,FRA,Antigua and Barbuda,ATG,36562.1
2022,France,FRA,Azerbaijan,AZE,5146707.8
2022,France,FRA,Argentina,ARG,36543670.5
2022,France,FRA,Australia,AUS,116212466.984
2022,France,FRA,Austria,AUT,36748278.066
2022,France,FRA,Bahamas,BHS,30265.994
2022,France,FRA,Bahrain,BHR,6051214.496
2022,France,FRA,Bangladesh,BGD,1210693.771
2022,France,FRA,Armenia,ARM,2799252.385
2022,France,FRA,Barbados,BRB,1568.203
2022,France,FRA,Belgium,BEL,218594572.215
2022,France,FRA,Bermuda,BMU,114746.693
2022,France,FRA,Bhutan,BTN,59.297
2022,France,FRA,Bolivia (Plurinational State of),BOL,1998414.369
2022,France,FRA,Bosnia Herzegovina,BIH,958310.555
2022,France,FRA,Brazil,BRA,71269775.025
2022,France,FRA,Br. Virgin Isds,VGB,31134.277
2022,France,FRA,Brunei Darussalam,BRN,122803.718
2022,France,FRA,Bulgaria,BGR,24531952.662
2022,France,FRA,Myanmar,MMR,1734613.24
2022,France,FRA,Burundi,BDI,12523.385
2022,France,FRA,Belarus,BLR,3088362.886
2022,France,FRA,Cambodia,KHM,1431118.9
2022,France,FRA,Cameroon,CMR,3701408.366
2022,France,FRA,Canada,CAN,171477009.73
2022,France,FRA,Cabo Verde,CPV,2235.298
2022,France,FRA,Cayman Isds,CYM,77224.188
2022,France,FRA,Central African Rep.,CAF,121477.999
2022,France,FRA,Sri Lanka,LKA,283326.894
2022,France,FRA,Chad,TCD,235976.914
2022,France,FRA,Chile,CHL,42957007.456
2022,France,FRA,China,CHN,1761363964.802
2022,France,FRA,Colombia,COL,25154398.887
2022,France,FRA,Comoros,COM,112564.339
2022,France,FRA,Congo,COG,1841559.157
2022,France,FRA,Dem. Rep. of the Congo,COD,716565.916
2022,France,FRA,Costa Rica,CRI,2236121.495
2022,France,FRA,Croatia,HRV,36957607.182
2022,France,FRA,Cuba,CUB,18974.088
2022,France,FRA,Cyprus,CYP,8547712.699
2022,France,FRA,Czechia,CZE,90541329.958
2022,France,FRA,Benin,BEN,2116837.497
2022,France,FRA,Denmark,DNK,92790279.796
2022,France,FRA,Dominican Rep.,DOM,4282522.231
2022,France,FRA,Ecuador,ECU,4221189.729
2022,France,FRA,El Salvador,SLV,1075451.378
2022,France,FRA,Equatorial Guinea,GNQ,24081.071
2022,France,FRA,Ethiopia,ETH,306253.784
2022,France,FRA,Estonia,EST,9614467.487
2022,France,FRA,Faroe Isds,FRO,25678.922
2022,France,FRA,Fiji,FJI,27085.116
2022,France,FRA,Finland,FIN,13443904.09
2022,France,FRA,French Polynesia,PYF,3989616.7
2022,France,FRA,Djibouti,DJI,435004.177
2022,France,FRA,Gabon,GAB,2212333.734
2022,France,FRA,Georgia,GEO,13839974.273
2022,France,FRA,Gambia,GMB,60809.415
2022,France,FRA,State of Palestine,PSE,522514.335
2022,France,FRA,Germany,DEU,733772295.663
2022,France,FRA,Ghana,GHA,1496315.259
2022,France,FRA,Gibraltar,GIB,283684.795
2022,France,FRA,Greece,GRC,77018778.545
2022,France,FRA,Grenada,GRD,1133.003
2022,France,FRA,Guam,GUM,140131.246
2022,France,FRA,Guatemala,GTM,2367870.639
2022,France,FRA,Guinea,GIN,869628.217
2022,France,FRA,Guyana,GUY,8355.63
2022,France,FRA,Haiti,HTI,265174.497
2022,France,FRA,Holy See (Vatican City State),VAT,240701.641
2022,France,FRA,Honduras,HND,1215343.317
2022,France,FRA,"China, Hong Kong SAR",HKG,376783377.829
2022,France,FRA,Hungary,HUN,15720069.285
2022,France,FRA,Iceland,ISL,3355175.473
2022,France,FRA,Indonesia,IDN,6122895.442
2022,France,FRA,Iran,IRN,3541699.47
2022,France,FRA,Iraq,IRQ,12616606.757
2022,France,FRA,Ireland,IRL,28018916.458
2022,France,FRA,Israel,ISR,61953573.124
2022,France,FRA,Italy,ITA,593250265.37
2022,France,FRA,Côte d'Ivoire,CIV,5365575.315
2022,France,FRA,Jamaica,JAM,7518.055
2022,France,FRA,Japan,JPN,227099226.579
2022,France,FRA,Kazakhstan,KAZ,15435472.794
2022,France,FRA,Jordan,JOR,12757681.466
2022,France,FRA,Kenya,KEN,795235.477
2022,France,FRA,Rep. of Korea,KOR,306072224.978
2022,France,FRA,Kuwait,KWT,32082000.436
2022,France,FRA,Kyrgyzstan,KGZ,841244.913
2022,France,FRA,Lao People's Dem. Rep.,LAO,119341.177
2022,France,FRA,Lebanon,LBN,14470747.538
2022,France,FRA,Latvia,LVA,12401429.441
2022,France,FRA,Liberia,LBR,174.715
2022,France,FRA,Libya,LBY,5575634.0
2022,France,FRA,Lithuania,LTU,17471286.838
2022,France,FRA,Luxembourg,LUX,13657796.983
2022,France,FRA,"China, Macao SAR",MAC,2601300.945
2022,France,FRA,Madagascar,MDG,1547868.996
2022,France,FRA,Malaysia,MYS,20910430.511
2022,France,FRA,Maldives,MDV,1047673.754
2022,France,FRA,Mali,MLI,1251012.781
2022,France,FRA,Malta,MLT,9747629.179
2022,France,FRA,Mauritania,MRT,2629794.372
2022,France,FRA,Mauritius,MUS,10051154.227
2022,France,FRA,Mexico,MEX,135894878.314
2022,France,FRA,"Other Asia, nes",S19,84848044.754
2022,France,FRA,Mongolia,MNG,2874910.488
2022,France,FRA,Rep. of Moldova,MDA,2980665.164
2022,France,FRA,Montenegro,MNE,502659.258
2022,France,FRA,Morocco,MAR,48970470.728
2022,France,FRA,Mozambique,MOZ,127813.284
2022,France,FRA,Oman,OMN,6088292.271
2022,France,FRA,Nepal,NPL,73629.287
2022,France,FRA,Netherlands,NLD,262343064.592
2022,France,FRA,Curaçao,CUW,352226.159
2022,France,FRA,Aruba,ABW,188223.501
2022,France,FRA,Saint Maarten,SXM,681773.206
2022,France,FRA,New Caledonia,NCL,6032917.033
2022,France,FRA,Vanuatu,VUT,73998.836
2022,France,FRA,New Zealand,NZL,5855960.025
2022,France,FRA,Nicaragua,NIC,173729.539
2022,France,FRA,Niger,NER,176657.344
2022,France,FRA,Nigeria,NGA,9637895.228
2022,France,FRA,"Other Africa, nes",F19,15337.891
2022,France,FRA,Norway,NOR,12769145.97
2022,France,FRA,Pakistan,PAK,720334.474
2022,France,FRA,Panama,PAN,28886008.655
2022,France,FRA,Papua New Guinea,PNG,5870.436
2022,France,FRA,Paraguay,PRY,3212250.899
2022,France,FRA,Peru,PER,11950581.228
2022,France,FRA,Philippines,PHL,3954822.931
2022,France,FRA,Poland,POL,189343056.916
2022,France,FRA,Portugal,PRT,75879055.211
2022,France,FRA,Qatar,QAT,29127375.273
2022,France,FRA,Romania,ROU,53246020.228
2022,France,FRA,Russian Federation,RUS,106963412.959
2022,France,FRA,Rwanda,RWA,808644.086
2022,France,FRA,Saint Barthélemy,BLM,2010304.543
2022,France,FRA,Saint Pierre and Miquelon,SPM,128945.228
2022,France,FRA,San Marino,SMR,109657.711
2022,France,FRA,Sao Tome and Principe,STP,5920.203
2022,France,FRA,Saudi Arabia,SAU,81765142.517
2022,France,FRA,Senegal,SEN,6824491.958
2022,France,FRA,Serbia,SRB,11518607.568
2022,France,FRA,Seychelles,SYC,496043.37
2022,France,FRA,Sierra Leone,SLE,28318.712
2022,France,FRA,India,IND,17290463.856
2022,France,FRA,Singapore,SGP,1127171317.812
2022,France,FRA,Slovakia,SVK,13271311.789
2022,France,FRA,Viet Nam,VNM,90719911.289
2022,France,FRA,Slovenia,SVN,7117680.21
2022,France,FRA,Somalia,SOM,114682.101
2022,France,FRA,South Africa,ZAF,37833910.584
2022,France,FRA,Zimbabwe,ZWE,17239.641
2022,France,FRA,Spain,ESP,557398697.461
2022,France,FRA,Sudan,SDN,65328.719
2022,France,FRA,Eswatini,SWZ,76.239
2022,France,FRA,Sweden,SWE,105507228.229
2022,France,FRA,Switzerland,CHE,128651211.39
2022,France,FRA,Tajikistan,TJK,229938.116
2022,France,FRA,Thailand,THA,40979044.313
2022,France,FRA,Togo,TGO,1140667.856
2022,France,FRA,Trinidad and Tobago,TTO,42161.463
2022,France,FRA,United Arab Emirates,ARE,254397689.968
2022,France,FRA,Tunisia,TUN,19529055.72
2022,France,FRA,Türkiye,TUR,132066961.206
2022,France,FRA,Turkmenistan,TKM,420696.578
2022,France,FRA,Turks and Caicos Isds,TCA,420.376
2022,France,FRA,Uganda,UGA,332208.015
2022,France,FRA,Ukraine,UKR,22363233.175
2022,France,FRA,North Macedonia,MKD,894582.864
2022,France,FRA,Egypt,EGY,21583365.238
2022,France,FRA,United Kingdom,GBR,451241067.491
2022,France,FRA,United Rep. of Tanzania,TZA,190260.788
2022,France,FRA,USA,USA,1080183606.957
2022,France,FRA,Burkina Faso,BFA,886194.409
2022,France,FRA,Uruguay,URY,7546713.358
2022,France,FRA,Uzbekistan,UZB,2001055.218
2022,France,FRA,Venezuela,VEN,242430.794
2022,France,FRA,Wallis and Futuna Isds,WLF,40957.515
2022,France,FRA,Samoa,WSM,132397.18
2022,France,FRA,Yemen,YEM,444191.029
2022,France,FRA,"Areas, nes",_X ,1312971.082
2023,France,FRA,Afghanistan,AFG,526946.713
2023,France,FRA,Albania,ALB,1159555.999
2023,France,FRA,Algeria,DZA,25104462.873
2023,France,FRA,American Samoa,ASM,30167.656
2023,France,FRA,Andorra,AND,7836774.034
2023,France,FRA,Angola,AGO,2085866.264
2023,France,FRA,Antigua and Barbuda,ATG,149569.166
2023,France,FRA,Azerbaijan,AZE,5791582.698
2023,France,FRA,Argentina,ARG,41458879.318
2023,France,FRA,Australia,AUS,140505483.323
2023,France,FRA,Austria,AUT,36763564.759
2023,France,FRA,Bahamas,BHS,17125.425
2023,France,FRA,Bahrain,BHR,3609473.008
2023,France,FRA,Bangladesh,BGD,953559.174
2023,France,FRA,Armenia,ARM,4073709.724
2023,France,FRA,Barbados,BRB,2799.904
2023,France,FRA,Belgium,BEL,297613830.95
2023,France,FRA,Bermuda,BMU,88046.511
2023,France,FRA,Bhutan,BTN,114.482
2023,France,FRA,Bolivia (Plurinational State of),BOL,2318835.06
2023,France,FRA,Bosnia Herzegovina,BIH,889500.469
2023,France,FRA,Botswana,BWA,387.058
2023,France,FRA,Brazil,BRA,103503142.802
2023,France,FRA,Belize,BLZ,1727.044
2023,France,FRA,Brunei Darussalam,BRN,85754.689
2023,France,FRA,Bulgaria,BGR,25162285.032
2023,France,FRA,Myanmar,MMR,3686454.011
2023,France,FRA,Burundi,BDI,6394.64
2023,France,FRA,Belarus,BLR,3990309.003
2023,France,FRA,Cambodia,KHM,2148628.596
2023,France,FRA,Cameroon,CMR,2826799.558
2023,France,FRA,Canada,CAN,179299752.532
2023,France,FRA,Cabo Verde,CPV,5391.56
2023,France,FRA,Cayman Isds,CYM,131690.34
2023,France,FRA,Central African Rep.,CAF,32462.749
2023,France,FRA,Sri Lanka,LKA,432232.985
2023,France,FRA,Chad,TCD,210967.526
2023,France,FRA,Chile,CHL,44962950.336
2023,France,FRA,China,CHN,1831263303.941
2023,France,FRA,Colombia,COL,34101147.255
2023,France,FRA,Comoros,COM,137381.734
2023,France,FRA,Congo,COG,2918456.07
2023,France,FRA,Dem. Rep. of the Congo,COD,1722547.113
2023,France,FRA,Costa Rica,CRI,3931883.906
2023,France,FRA,Croatia,HRV,51493614.989
2023,France,FRA,Cuba,CUB,1016.165
2023,France,FRA,Cyprus,CYP,10564179.183
2023,France,FRA,Czechia,CZE,124152193.164
2023,France,FRA,Benin,BEN,1514684.776
2023,France,FRA,Denmark,DNK,108129019.089
2023,France,FRA,Dominican Rep.,DOM,4220168.249
2023,France,FRA,Ecuador,ECU,6553679.907
2023,France,FRA,El Salvador,SLV,1224345.208
2023,France,FRA,Equatorial Guinea,GNQ,125431.988
2023,France,FRA,Ethiopia,ETH,736321.303
2023,France,FRA,Estonia,EST,10575881.43
2023,France,FRA,Faroe Isds,FRO,12261.573
2023,France,FRA,South Georgia and the South Sandwich Islands,SGS,22841.895
2023,France,FRA,Fiji,FJI,34201.786
2023,France,FRA,Finland,FIN,14897053.377
2023,France,FRA,French Polynesia,PYF,5045735.398
2023,France,FRA,Fr. South Antarctic Terr.,ATF,562.598
2023,France,FRA,Djibouti,DJI,821800.145
2023,France,FRA,Gabon,GAB,3568238.753
2023,France,FRA,Georgia,GEO,17515518.496
2023,France,FRA,Gambia,GMB,83658.032
2023,France,FRA,State of Palestine,PSE,218904.948
2023,France,FRA,Germany,DEU,896895399.358
2023,France,FRA,Ghana,GHA,1383421.836
2023,France,FRA,Gibraltar,GIB,330648.154
2023,France,FRA,Greece,GRC,93188651.155
2023,France,FRA,Greenland,GRL,15.264
2023,France,FRA,Grenada,GRD,1294.192
2023,France,FRA,Guam,GUM,73266.333
2023,France,FRA,Guatemala,GTM,3138276.874
2023,France,FRA,Guinea,GIN,896608.169
2023,France,FRA,Guyana,GUY,5550.744
2023,France,FRA,Haiti,HTI,321498.312
2023,France,FRA,Holy See (Vatican City State),VAT,210622.99
2023,France,FRA,Honduras,HND,1172944.947
2023,France,FRA,"China, Hong Kong SAR",HKG,400973854.831
2023,France,FRA,Hungary,HUN,13267937.793
2023,France,FRA,Iceland,ISL,4286901.472
2023,France,FRA,Indonesia,IDN,8163210.338
2023,France,FRA,Iran,IRN,854025.207
2023,France,FRA,Iraq,IRQ,14364726.008
2023,France,FRA,Ireland,IRL,29676268.742
2023,France,FRA,Israel,ISR,70237958.757
2023,France,FRA,Italy,ITA,686498248.041
2023,France,FRA,Côte d'Ivoire,CIV,6502130.275
2023,France,FRA,Jamaica,JAM,4890.019
2023,France,FRA,Japan,JPN,250175422.113
2023,France,FRA,Kazakhstan,KAZ,30380035.71
2023,France,FRA,Jordan,JOR,9983096.634
2023,France,FRA,Kenya,KEN,296773.46
2023,France,FRA,Rep. of Korea,KOR,247908589.163
2023,France,FRA,Kuwait,KWT,16743319.608
2023,France,FRA,Kyrgyzstan,KGZ,1337801.283
2023,France,FRA,Lao People's Dem. Rep.,LAO,282259.316
2023,France,FRA,Lebanon,LBN,14502852.42
2023,France,FRA,Latvia,LVA,7940462.064
2023,France,FRA,Liberia,LBR,130155.19
2023,France,FRA,Libya,LBY,6224426.254
2023,France,FRA,Lithuania,LTU,25542580.236
2023,France,FRA,Luxembourg,LUX,18739753.583
2023,France,FRA,"China, Macao SAR",MAC,2359658.269
2023,France,FRA,Madagascar,MDG,1246934.152
2023,France,FRA,Malaysia,MYS,33952379.463
2023,France,FRA,Maldives,MDV,2005057.199
2023,France,FRA,Mali,MLI,1386473.6
2023,France,FRA,Malta,MLT,10492511.238
2023,France,FRA,Mauritania,MRT,2395536.944
2023,France,FRA,Mauritius,MUS,11825212.073
2023,France,FRA,Mexico,MEX,159466596.131
2023,France,FRA,"Other Asia, nes",S19,94767210.375
2023,France,FRA,Mongolia,MNG,3792677.001
2023,France,FRA,Rep. of Moldova,MDA,3649889.534
2023,France,FRA,Montenegro,MNE,515363.31
2023,France,FRA,Montserrat,MSR,3159.705
2023,France,FRA,Morocco,MAR,55916897.295
2023,France,FRA,Mozambique,MOZ,247748.974
2023,France,FRA,Oman,OMN,4545154.447
2023,France,FRA,Nepal,NPL,60829.221
2023,France,FRA,Netherlands,NLD,403811563.984
2023,France,FRA,Curaçao,CUW,405147.622
2023,France,FRA,Aruba,ABW,241478.628
2023,France,FRA,Saint Maarten,SXM,599921.934
2023,France,FRA,Bonaire,BES,3441.003
2023,France,FRA,New Caledonia,NCL,7057162.161
2023,France,FRA,Vanuatu,VUT,133010.7
2023,France,FRA,New Zealand,NZL,8995833.943
2023,France,FRA,Nicaragua,NIC,134006.149
2023,France,FRA,Niger,NER,470194.143
2023,France,FRA,Nigeria,NGA,9832010.853
2023,France,FRA,"Other Africa, nes",F19,29937.602
2023,France,FRA,Norway,NOR,12968415.673
2023,France,FRA,N. Mariana Isds,MNP,3515.144
2023,France,FRA,FS Micronesia,FSM,13948.275
