period,year,month,flow,trade_value_usd,country,iso3
202512,2025,12,export,38521.72,Bolivia (Plurinational State of),BOL
202512,2025,12,export,741511.729,Bosnia Herzegovina,BIH
202512,2025,12,export,12108368.0,Brazil,BRA
202512,2025,12,export,7443.8,Belize,BLZ
202512,2025,12,export,118572575.335,Canada,CAN
202512,2025,12,export,928096.25,Chile,CHL
202512,2025,12,export,29155368.72,Colombia,COL
202512,2025,12,export,20488538.0,Croatia,HRV
202512,2025,12,export,1414323.689,Cyprus,CYP
202512,2025,12,export,110813795.0,Czechia,CZE
202512,2025,12,export,58948982.35,Denmark,DNK
202512,2025,12,export,140693.94,El Salvador,SLV
202512,2025,12,export,14667991.46,Estonia,EST
202512,2025,12,export,24275.568,Fiji,FJI
202512,2025,12,export,6447390.595,Finland,FIN
202512,2025,12,export,1053271563.943,France,FRA
202512,2025,12,export,2838840.695,Georgia,GEO
202512,2025,12,export,368971993.0,Germany,DEU
202512,2025,12,export,1041578.629,Ghana,GHA
202512,2025,12,export,22195487.081,Greece,GRC
202512,2025,12,export,2769420.0,Guatemala,GTM
202512,2025,12,export,16.787,Guyana,GUY
202512,2025,12,export,330720020.76,"China, Hong Kong SAR",HKG
202512,2025,12,export,21342578.038,Hungary,HUN
202512,2025,12,export,1112255.124,Iceland,ISL
202512,2025,12,export,17842902.146,Indonesia,IDN
202512,2025,12,export,17897894.862,Ireland,IRL
202512,2025,12,export,19562000.0,Israel,ISR
202512,2025,12,export,291269551.808,Italy,ITA
202512,2025,12,export,279278276.411,Japan,JPN
202512,2025,12,export,883670410.0,Rep. of Korea,KOR
202512,2025,12,export,1222592.0,Kyrgyzstan,KGZ
202512,2025,12,export,10566779.696,Latvia,LVA
202512,2025,12,export,7248926.0,Lithuania,LTU
202512,2025,12,export,9143334.041,Luxembourg,LUX
202512,2025,12,export,185517.572,"China, Macao SAR",MAC
202512,2025,12,export,26818400.061,Malaysia,MYS
202512,2025,12,export,297122.673,Malta,MLT
202512,2025,12,export,1460655.241,Mauritius,MUS
202512,2025,12,export,40166535.0,Mexico,MEX
202512,2025,12,export,413887.0,Rep. of Moldova,MDA
202512,2025,12,export,55943.3,Montenegro,MNE
202512,2025,12,export,3169298.271,Morocco,MAR
202512,2025,12,export,197139790.762,Netherlands,NLD
202512,2025,12,export,7296507.696,New Zealand,NZL
202512,2025,12,export,430916.33,Nigeria,NGA
202512,2025,12,export,3320696.231,Norway,NOR
202512,2025,12,export,2001566.102,Pakistan,PAK
202512,2025,12,export,2816.0,Panama,PAN
202512,2025,12,export,167383.67,Paraguay,PRY
202512,2025,12,export,3866103.0,Philippines,PHL
202512,2025,12,export,267242882.0,Poland,POL
202512,2025,12,export,8306428.812,Portugal,PRT
202512,2025,12,export,10279426.69,Romania,ROU
202512,2025,12,export,4403375.0,Serbia,SRB
202512,2025,12,export,31739862.869,India,IND
202512,2025,12,export,286655258.423,Singapore,SGP
202512,2025,12,export,8601546.954,Slovakia,SVK
202512,2025,12,export,6444935.685,Slovenia,SVN
202512,2025,12,export,33711721.111,South Africa,ZAF
202512,2025,12,export,184715445.722,Spain,ESP
202512,2025,12,export,48797203.031,Sweden,SWE
202512,2025,12,export,85279473.772,Switzerland,CHE
202512,2025,12,export,9015934.619,Togo,TGO
202512,2025,12,export,84328.229,Trinidad and Tobago,TTO
202512,2025,12,export,39654758.0,Türkiye,TUR
202512,2025,12,export,690122.82,North Macedonia,MKD
202512,2025,12,export,3415573.044,Egypt,EGY
202512,2025,12,export,164453378.06,United Kingdom,GBR
202512,2025,12,export,508164114.0,USA,USA
202601,2026,1,export,74.662,Andorra,AND
202601,2026,1,export,4482.65,Angola,AGO
202601,2026,1,export,6622.72,Azerbaijan,AZE
202601,2026,1,export,1482519.0,Argentina,ARG
202601,2026,1,export,28828428.779,Australia,AUS
202601,2026,1,export,665056.48,Armenia,ARM
202601,2026,1,export,14833.0,Barbados,BRB
202601,2026,1,export,127697527.845,Belgium,BEL
202601,2026,1,export,7987.03,Bolivia (Plurinational State of),BOL
202601,2026,1,export,294958.709,Bosnia Herzegovina,BIH
202601,2026,1,export,8552118.0,Brazil,BRA
202601,2026,1,export,109021172.485,Canada,CAN
202601,2026,1,export,443214.242,Chile,CHL
202601,2026,1,export,19821173.0,Croatia,HRV
202601,2026,1,export,95696453.0,Czechia,CZE
202601,2026,1,export,65946768.868,Denmark,DNK
202601,2026,1,export,222567.75,El Salvador,SLV
202601,2026,1,export,17302000.33,Estonia,EST
202601,2026,1,export,5.02,Faroe Isds,FRO
202601,2026,1,export,189282.997,Fiji,FJI
202601,2026,1,export,7125886.364,Finland,FIN
202601,2026,1,export,1960639.917,Georgia,GEO
202601,2026,1,export,432778267.124,Germany,DEU
202601,2026,1,export,179795.032,Ghana,GHA
202601,2026,1,export,25859122.33,Greece,GRC
202601,2026,1,export,2516982.0,Guatemala,GTM
202601,2026,1,export,23.022,Guyana,GUY
202601,2026,1,export,327732698.868,"China, Hong Kong SAR",HKG
202601,2026,1,export,20831007.632,Hungary,HUN
202601,2026,1,export,688440.989,Iceland,ISL
202601,2026,1,export,15009685.818,Indonesia,IDN
202601,2026,1,export,17357221.017,Ireland,IRL
202601,2026,1,export,15177000.0,Israel,ISR
202601,2026,1,export,238377403.644,Italy,ITA
202601,2026,1,export,279722090.959,Japan,JPN
202601,2026,1,export,1370976.0,Kyrgyzstan,KGZ
202601,2026,1,export,8746918.25,Latvia,LVA
202601,2026,1,export,7492469.0,Lithuania,LTU
202601,2026,1,export,8154578.741,Luxembourg,LUX
202601,2026,1,export,268384.697,"China, Macao SAR",MAC
202601,2026,1,export,17571969.579,Malaysia,MYS
202601,2026,1,export,1157300.654,Mauritius,MUS
202601,2026,1,export,32471960.0,Mexico,MEX
202601,2026,1,export,450541.0,Rep. of Moldova,MDA
202601,2026,1,export,153321785.816,Netherlands,NLD
202601,2026,1,export,3361940.657,New Zealand,NZL
202601,2026,1,export,3920642.79,Norway,NOR
202601,2026,1,export,2294010.882,Pakistan,PAK
202601,2026,1,export,117152.0,Panama,PAN
202601,2026,1,export,20193.0,Paraguay,PRY
202601,2026,1,export,3234234.0,Philippines,PHL
202601,2026,1,export,239697538.0,Poland,POL
202601,2026,1,export,8332889.538,Portugal,PRT
202601,2026,1,export,8029157.03,Romania,ROU
202601,2026,1,export,1794901.0,Serbia,SRB
202601,2026,1,export,24702299.239,India,IND
202601,2026,1,export,16060198.54,Slovakia,SVK
202601,2026,1,export,6972665.811,Slovenia,SVN
202601,2026,1,export,24515861.067,South Africa,ZAF
202601,2026,1,export,163032577.542,Spain,ESP
202601,2026,1,export,63882661.631,Sweden,SWE
202601,2026,1,export,128980697.883,Switzerland,CHE
202601,2026,1,export,4413221.032,Togo,TGO
202601,2026,1,export,164863.257,North Macedonia,MKD
202601,2026,1,export,2035343.199,Egypt,EGY
202601,2026,1,export,147210068.423,United Kingdom,GBR
202601,2026,1,export,429891319.0,USA,USA
202601,2026,1,export,81948.0,Uzbekistan,UZB
202602,2026,2,export,148397.821,Andorra,AND
202602,2026,2,export,5559.35,Angola,AGO
202602,2026,2,export,11244.11,Azerbaijan,AZE
202602,2026,2,export,1093850.39,Argentina,ARG
202602,2026,2,export,32798868.989,Australia,AUS
202602,2026,2,export,1182828.37,Armenia,ARM
202602,2026,2,export,30103.5,Barbados,BRB
202602,2026,2,export,107956830.78,Belgium,BEL
202602,2026,2,export,358041.906,Bosnia Herzegovina,BIH
202602,2026,2,export,11133759.0,Brazil,BRA
202602,2026,2,export,123217632.472,Canada,CAN
202602,2026,2,export,389848.201,Chile,CHL
202602,2026,2,export,29615751.0,Croatia,HRV
202602,2026,2,export,108550661.0,Czechia,CZE
202602,2026,2,export,62930489.832,Denmark,DNK
202602,2026,2,export,303967.17,El Salvador,SLV
202602,2026,2,export,22328123.71,Estonia,EST
202602,2026,2,export,21.518,Faroe Isds,FRO
202602,2026,2,export,118151.585,Fiji,FJI
202602,2026,2,export,6719724.597,Finland,FIN
202602,2026,2,export,1634739.47,Georgia,GEO
202602,2026,2,export,393349436.0,Germany,DEU
